Dates,USD/INR
20-08-2024,83.7912
21-08-2024,83.9325
22-08-2024,83.9525
23-08-2024,83.9012
26-08-2024,83.9
27-08-2024,83.9238
28-08-2024,83.96
29-08-2024,83.8687
30-08-2024,83.8725
02-09-2024,83.925
03-09-2024,83.9675
04-09-2024,83.9738
05-09-2024,83.9812
06-09-2024,83.9487
09-09-2024,83.9563
10-09-2024,83.9763
11-09-2024,83.9763
12-09-2024,83.9763
13-09-2024,83.8987
16-09-2024,83.8875
17-09-2024,83.7563
19-09-2024,83.6875
20-09-2024,83.5737
23-09-2024,83.5538
24-09-2024,83.6687
25-09-2024,83.6025
26-09-2024,83.6425
27-09-2024,83.7
30-09-2024,83.8013
01-10-2024,83.82
03-10-2024,83.9675
04-10-2024,83.9738
07-10-2024,83.9763
08-10-2024,83.9637
09-10-2024,83.9625
10-10-2024,83.9763
11-10-2024,84.0712
14-10-2024,84.0587
15-10-2024,84.0363
16-10-2024,83.9975
17-10-2024,84.0688
18-10-2024,84.0725
21-10-2024,84.0725
22-10-2024,84.0762
23-10-2024,84.08
24-10-2024,84.0762
25-10-2024,84.0813
28-10-2024,84.0775
29-10-2024,84.0788
30-10-2024,84.0875
31-10-2024,84.085
04-11-2024,84.115
05-11-2024,84.11
06-11-2024,84.28
07-11-2024,84.375
08-11-2024,84.3737
11-11-2024,84.3925
12-11-2024,84.3938
13-11-2024,84.385
14-11-2024,84.41
18-11-2024,84.3963
19-11-2024,84.4162
21-11-2024,84.4975
22-11-2024,84.455
25-11-2024,84.2888
26-11-2024,84.335
27-11-2024,84.4538
28-11-2024,84.4937
29-11-2024,84.4937
02-12-2024,84.7038
03-12-2024,84.6938
04-12-2024,84.74
05-12-2024,84.7337
06-12-2024,84.695
09-12-2024,84.73
10-12-2024,84.8525
11-12-2024,84.8412
12-12-2024,84.8675
13-12-2024,84.7975
16-12-2024,84.8712
17-12-2024,84.9025
18-12-2024,84.955
19-12-2024,85.0737
20-12-2024,85.02
23-12-2024,85.1187
24-12-2024,85.2
26-12-2024,85.2688
27-12-2024,85.5412
30-12-2024,85.5338
31-12-2024,85.6125
