Date,USGG10YR Index  (L3),USGG2YR Index  (L4),FEDL01 Index  (R1),MOVE Index  (R1)
13-12-2016,2.4713,1.1636,0.41,75.3586
14-12-2016,2.5707,1.2673,0.41,75.8376
15-12-2016,2.5967,1.2738,0.66,78.6122
16-12-2016,2.5916,1.2524,0.66,78.2199
19-12-2016,2.5382,1.2221,0.66,75.2435
20-12-2016,2.5586,1.2163,0.66,75.4572
21-12-2016,2.5348,1.1879,0.66,73.971
22-12-2016,2.5515,1.1923,0.66,74.0548
23-12-2016,2.5373,1.2016,0.66,72.5726
26-12-2016,,,,72.5726
27-12-2016,2.5596,1.2267,0.66,70.6642
28-12-2016,2.508,1.254,0.66,70.7909
29-12-2016,2.475,1.2122,0.66,71.2764
30-12-2016,2.4443,1.1883,0.55,71.6297
31-12-2016,,,,
02-01-2017,,,,71.6297
03-01-2017,2.4444,1.2141,0.66,76.7316
04-01-2017,2.439,1.214,0.66,76.4077
05-01-2017,2.3443,1.1621,0.66,76.5029
06-01-2017,2.4193,1.2098,0.66,75.2375
09-01-2017,2.3647,1.1816,0.66,74.8288
10-01-2017,2.3757,1.1855,0.66,73.2584
11-01-2017,2.3721,1.1855,0.66,72.8257
12-01-2017,2.3631,1.1733,0.66,73.744
13-01-2017,2.3964,1.1931,0.66,74.5005
16-01-2017,,,,74.5005
17-01-2017,2.3253,1.1524,0.66,73.939
18-01-2017,2.4296,1.2214,0.66,73.9423
19-01-2017,2.4739,1.2214,0.66,78.3221
20-01-2017,2.4668,1.1885,0.66,76.7057
23-01-2017,2.3971,1.1434,0.66,75.5172
24-01-2017,2.4652,1.1924,0.66,75.5299
25-01-2017,2.5116,1.2341,0.66,77.0613
26-01-2017,2.5043,1.2242,0.66,74.6944
27-01-2017,2.4843,1.2182,0.66,72.1877
30-01-2017,2.4881,1.2122,0.66,72.3572
31-01-2017,2.4531,1.2044,0.56,72.5153
01-02-2017,2.4699,1.2125,0.66,70.8378
02-02-2017,2.4737,1.2046,0.66,69.9231
03-02-2017,2.4648,1.1969,0.66,67.3897
06-02-2017,2.4077,1.149,0.66,67.5544
07-02-2017,2.3931,1.165,0.66,68.07
08-02-2017,2.3363,1.141,0.66,68.7425
09-02-2017,2.3948,1.1772,0.66,68.9453
10-02-2017,2.4073,1.1895,0.66,69.6282
13-02-2017,2.4358,1.2017,0.66,68.8286
14-02-2017,2.4698,1.2343,0.66,67.2553
15-02-2017,2.4932,1.2466,0.66,65.5141
16-02-2017,2.4467,1.2021,0.66,68.2298
17-02-2017,2.4146,1.1882,0.66,69.7839
20-02-2017,,,,69.7839
21-02-2017,2.429,1.2067,0.66,68.7218
22-02-2017,2.4129,1.2162,0.66,69.2627
23-02-2017,2.372,1.1825,0.66,68.641
24-02-2017,2.3117,1.1428,0.66,69.8485
27-02-2017,2.365,1.1944,0.66,70.8911
28-02-2017,2.3899,1.2601,0.57,71.2937
01-03-2017,2.4526,1.2842,0.66,70.1326
02-03-2017,2.4779,1.3084,0.66,69.539
03-03-2017,2.478,1.3051,0.66,65.787
06-03-2017,2.4997,1.3053,0.66,65.4098
07-03-2017,2.5179,1.3277,0.66,66.0329
08-03-2017,2.5597,1.3542,0.66,66.6094
09-03-2017,2.6053,1.3726,0.66,69.1812
10-03-2017,2.5745,1.3534,0.66,67.7001
13-03-2017,2.6258,1.3719,0.66,65.6376
14-03-2017,2.6002,1.3763,0.66,65.182
15-03-2017,2.493,1.2994,0.66,61.62
16-03-2017,2.5402,1.3322,0.91,60.4397
17-03-2017,2.5005,1.3146,0.91,60.7216
20-03-2017,2.4607,1.2883,0.91,59.8151
21-03-2017,2.4175,1.2598,0.91,62.1347
22-03-2017,2.405,1.2477,0.91,64.0909
23-03-2017,2.4194,1.252,0.91,65.2168
24-03-2017,2.4123,1.2566,0.91,64.4514
27-03-2017,2.3782,1.2527,0.91,62.6832
28-03-2017,2.4178,1.3016,0.91,61.9509
29-03-2017,2.3765,1.2698,0.91,61.0203
30-03-2017,2.4197,1.2818,0.91,60.9355
31-03-2017,2.3874,1.254,0.82,60.6987
03-04-2017,2.3193,1.2261,0.91,61.228
04-04-2017,2.3605,1.252,0.91,64.7657
05-04-2017,2.3354,1.234,0.91,63.7153
06-04-2017,2.3408,1.2379,0.91,68.2529
07-04-2017,2.3822,1.2862,0.91,68.6602
10-04-2017,2.3661,1.2741,0.91,68.4973
11-04-2017,2.2962,1.2338,0.91,70.5585
12-04-2017,2.2392,1.2015,0.91,73.4226
13-04-2017,2.2374,1.2053,0.91,74.4847
14-04-2017,,,0.91,74.4847
17-04-2017,2.2498,1.2011,0.91,70.9568
18-04-2017,2.1682,1.1604,0.91,72.8666
19-04-2017,2.2143,1.1766,0.91,73.1268
20-04-2017,2.232,1.1846,0.91,73.8561
21-04-2017,2.248,1.1802,0.91,77.1537
24-04-2017,2.273,1.2294,0.91,63.2709
25-04-2017,2.3322,1.2704,0.91,62.3632
26-04-2017,2.3035,1.2717,0.91,60.9543
27-04-2017,2.2946,1.2579,0.91,59.8191
28-04-2017,2.2802,1.2619,0.83,60.1925
30-04-2017,,,,
01-05-2017,2.318,1.2739,0.91,59.3993
02-05-2017,2.2803,1.258,0.91,60.324
03-05-2017,2.318,1.2939,0.91,59.384
04-05-2017,2.3541,1.3059,0.91,60.0804
05-05-2017,2.3487,1.3102,0.91,58.7242
08-05-2017,2.3868,1.3303,0.91,55.4105
09-05-2017,2.3977,1.3405,0.91,55.2203
10-05-2017,2.4141,1.3548,0.91,55.0298
11-05-2017,2.3874,1.3347,0.91,54.467
12-05-2017,2.3257,1.2904,0.91,55.7115
15-05-2017,2.3433,1.2986,0.91,56.7293
16-05-2017,2.3257,1.2987,0.91,55.4971
17-05-2017,2.2243,1.2458,0.91,62.5769
18-05-2017,2.2294,1.2682,0.91,58.9788
19-05-2017,2.2346,1.2703,0.91,57.8248
22-05-2017,2.2537,1.2826,0.91,55.4739
23-05-2017,2.2799,1.3032,0.91,55.7728
24-05-2017,2.2502,1.2818,0.91,54.4058
25-05-2017,2.2554,1.2937,0.91,54.3201
26-05-2017,2.2465,1.2937,0.91,54.0528
29-05-2017,,,,54.0528
30-05-2017,2.2098,1.2837,0.91,53.4909
31-05-2017,2.2028,1.2818,0.83,53.9509
01-06-2017,2.2114,1.2898,0.91,53.9973
02-06-2017,2.1591,1.2879,0.91,53.736
05-06-2017,2.1817,1.302,0.91,52.9974
06-06-2017,2.1451,1.294,0.91,53.2197
07-06-2017,2.1729,1.3061,0.91,54.7989
08-06-2017,2.1885,1.3143,0.91,53.7306
09-06-2017,2.2005,1.3347,0.91,52.5578
12-06-2017,2.2145,1.3551,0.91,52.3162
13-06-2017,2.2109,1.3633,0.91,51.6651
14-06-2017,2.1256,1.331,0.91,52.215
15-06-2017,2.1637,1.3514,1.16,51.5928
16-06-2017,2.1514,1.3151,1.16,51.4839
19-06-2017,2.1879,1.356,1.16,51.6005
20-06-2017,2.1565,1.3439,1.16,51.5955
21-06-2017,2.1634,1.3481,1.16,51.6373
22-06-2017,2.1477,1.3401,1.16,51.1318
23-06-2017,2.1423,1.3404,1.16,51.1575
26-06-2017,2.137,1.3323,1.16,50.0183
27-06-2017,2.2051,1.3692,1.16,52.1031
28-06-2017,2.2279,1.3533,1.16,52.5083
29-06-2017,2.2666,1.3692,1.16,54.6615
30-06-2017,2.3037,1.3817,1.06,55.2201
03-07-2017,2.3499,1.4101,1.16,55.2549
04-07-2017,,,,55.2549
05-07-2017,2.3232,1.4022,1.16,56.437
06-07-2017,2.3659,1.3944,1.16,56.9551
07-07-2017,2.3856,1.399,1.16,55.7569
10-07-2017,2.373,1.383,1.16,53.1771
11-07-2017,2.3605,1.3751,1.16,53.2247
12-07-2017,2.3177,1.3429,1.16,52.4337
13-07-2017,2.3444,1.3633,1.16,52.2106
14-07-2017,2.3319,1.3556,1.16,51.0294
17-07-2017,2.3141,1.3557,1.16,50.0021
18-07-2017,2.259,1.3477,1.16,49.549
19-07-2017,2.2696,1.356,1.16,48.2572
20-07-2017,2.2589,1.3521,1.16,46.9986
21-07-2017,2.2375,1.3402,1.16,47.4498
24-07-2017,2.2552,1.3567,1.16,46.9963
25-07-2017,2.3354,1.3899,1.16,49.5734
26-07-2017,2.2872,1.3551,1.16,47.2833
27-07-2017,2.3103,1.3631,1.16,48.4176
28-07-2017,2.2889,1.3472,1.16,48.5291
31-07-2017,2.2942,1.3491,1.07,48.1375
01-08-2017,2.2532,1.3411,1.16,49.9721
02-08-2017,2.271,1.359,1.16,48.7476
03-08-2017,2.2212,1.339,1.16,47.9293
04-08-2017,2.262,1.3509,1.16,47.2827
07-08-2017,2.253,1.3509,1.16,46.9123
08-08-2017,2.2619,1.3508,1.16,47.3352
09-08-2017,2.2476,1.3387,1.16,49.6655
10-08-2017,2.1975,1.3246,1.16,52.0038
11-08-2017,2.1888,1.294,1.16,52.0646
14-08-2017,2.2185,1.3182,1.16,49.2968
15-08-2017,2.2728,1.3465,1.16,48.6336
16-08-2017,2.222,1.3261,1.16,48.4663
17-08-2017,2.1853,1.2956,1.16,48.8418
18-08-2017,2.1939,1.3054,1.16,50.1582
21-08-2017,2.1817,1.3012,1.16,52.056
22-08-2017,2.2131,1.3216,1.16,51.3012
23-08-2017,2.166,1.3051,1.16,52.082
24-08-2017,2.1939,1.3297,1.16,52.49
25-08-2017,2.1659,1.3315,1.16,50.5552
28-08-2017,2.1571,1.3253,1.16,48.8608
29-08-2017,2.1292,1.3155,1.16,51.4034
30-08-2017,2.1309,1.3255,1.16,51.557
31-08-2017,2.117,1.3255,1.07,51.1311
01-09-2017,2.1657,1.342,1.16,49.4378
04-09-2017,,,,49.4378
05-09-2017,2.0596,1.29,1.16,53.3179
06-09-2017,2.1046,1.3021,1.16,52.9189
07-09-2017,2.0387,1.262,1.16,54.0104
08-09-2017,2.0507,1.262,1.16,54.8588
11-09-2017,2.1306,1.3186,1.16,51.8823
12-09-2017,2.1672,1.3348,1.16,51.6453
13-09-2017,2.1883,1.3471,1.16,51.3709
14-09-2017,2.1847,1.3615,1.16,50.7289
15-09-2017,2.2023,1.3803,1.16,50.6332
18-09-2017,2.2287,1.3947,1.16,50.1627
19-09-2017,2.2446,1.4011,1.16,49.8605
20-09-2017,2.2676,1.4382,1.16,49.1538
21-09-2017,2.2765,1.4385,1.16,48.3122
22-09-2017,2.2499,1.431,1.16,50.5164
25-09-2017,2.2198,1.423,1.16,51.1119
26-09-2017,2.2357,1.4356,1.16,50.6363
27-09-2017,2.3103,1.4707,1.16,52.0778
28-09-2017,2.3085,1.4508,1.16,51.8596
29-09-2017,2.3336,1.4827,1.06,52.8752
30-09-2017,,,,
02-10-2017,2.3408,1.4828,1.16,54.4569
03-10-2017,2.3229,1.471,1.16,54.5958
04-10-2017,2.3229,1.4711,1.16,54.4927
05-10-2017,2.348,1.4873,1.16,55.584
06-10-2017,2.3589,1.504,1.16,54.9815
09-10-2017,,,,54.9815
10-10-2017,2.3607,1.5123,1.16,53.8854
11-10-2017,2.3481,1.5186,1.16,52.687
12-10-2017,2.3177,1.5127,1.16,51.8228
13-10-2017,2.273,1.4929,1.16,50.8509
16-10-2017,2.3034,1.5379,1.16,49.2955
17-10-2017,2.2998,1.5463,1.16,49.0311
18-10-2017,2.3465,1.5629,1.16,50.2887
19-10-2017,2.3178,1.5304,1.16,51.4868
20-10-2017,2.3845,1.5763,1.16,53.9818
23-10-2017,2.3664,1.5642,1.16,54.0973
24-10-2017,2.4189,1.581,1.16,55.9354
25-10-2017,2.4317,1.595,1.16,57.3572
26-10-2017,2.4609,1.6149,1.16,57.3492
27-10-2017,2.4064,1.5875,1.16,54.6722
30-10-2017,2.3684,1.5737,1.16,51.6895
31-10-2017,2.3793,1.5997,1.07,51.1485
01-11-2017,2.3721,1.6119,1.16,49.9351
02-11-2017,2.345,1.608,1.16,48.7304
03-11-2017,2.3325,1.6145,1.16,45.83
06-11-2017,2.3163,1.6207,1.16,45.0469
07-11-2017,2.3145,1.6289,1.16,44.1986
08-11-2017,2.3343,1.6452,1.16,43.9656
09-11-2017,2.3416,1.6333,1.16,44.9901
10-11-2017,2.3984,1.6541,1.16,47.2888
13-11-2017,2.4055,1.6808,1.16,46.3853
14-11-2017,2.3717,1.6872,1.16,47.7729
15-11-2017,2.3222,1.6834,1.16,47.9978
16-11-2017,2.3753,1.7082,1.16,47.7421
17-11-2017,2.3435,1.7213,1.16,49.0879
20-11-2017,2.3666,1.7505,1.16,48.097
21-11-2017,2.3559,1.7715,1.16,48.0895
22-11-2017,2.3187,1.7267,1.16,46.8754
23-11-2017,,,,46.8754
24-11-2017,2.3418,1.7443,1.16,46.1607
27-11-2017,2.3277,1.7404,1.16,45.2922
28-11-2017,2.3277,1.746,1.16,44.9321
29-11-2017,2.3882,1.762,1.16,45.5355
30-11-2017,2.4097,1.782,1.07,46.8271
01-12-2017,2.3615,1.772,1.16,50.1704
04-12-2017,2.3723,1.8063,1.16,48.7613
05-12-2017,2.3509,1.8184,1.16,49.2373
06-12-2017,2.3385,1.8064,1.16,49.3218
07-12-2017,2.3634,1.8024,1.16,49.2358
08-12-2017,2.376,1.7945,1.16,47.4922
11-12-2017,2.3886,1.8189,1.16,46.5721
12-12-2017,2.4011,1.8271,1.17,46.7466
13-12-2017,2.3422,1.7743,1.17,45.0348
14-12-2017,2.3493,1.811,1.41,44.8357
15-12-2017,2.353,1.8358,1.41,46.4338
18-12-2017,2.3942,1.8277,1.42,46.7275
19-12-2017,2.4644,1.8525,1.42,48.9577
20-12-2017,2.497,1.8567,1.42,49.9539
21-12-2017,2.4826,1.8775,1.42,51.6035
22-12-2017,2.481,1.8906,1.42,50.3803
25-12-2017,,,,50.3803
26-12-2017,2.4756,1.8991,1.42,48.8209
27-12-2017,2.4107,1.893,1.42,47.73
28-12-2017,2.4305,1.9071,1.42,46.1938
29-12-2017,2.4054,1.883,1.33,46.5962
31-12-2017,,,,
01-01-2018,,,,46.5962
02-01-2018,2.4633,1.9191,1.42,49.172
03-01-2018,2.4471,1.9313,1.42,47.6043
04-01-2018,2.4525,1.9515,1.42,47.382
05-01-2018,2.4763,1.9599,1.42,46.0677
08-01-2018,2.48,1.9579,1.42,45.8988
09-01-2018,2.553,1.9682,1.42,47.2861
10-01-2018,2.5568,1.9724,1.42,49.1669
11-01-2018,2.5367,1.9786,1.42,48.1908
12-01-2018,2.5462,1.9976,1.42,47.6086
15-01-2018,,,,47.6086
16-01-2018,2.5371,2.0142,1.42,45.9144
17-01-2018,2.5904,2.0431,1.42,45.8824
18-01-2018,2.6256,2.0434,1.42,48.549
19-01-2018,2.6592,2.0647,1.42,51.9902
22-01-2018,2.65,2.0608,1.42,52.5957
23-01-2018,2.6131,2.0403,1.42,52.5489
24-01-2018,2.6465,2.0762,1.42,54.1055
25-01-2018,2.617,2.0842,1.42,53.3762
26-01-2018,2.6599,2.1163,1.42,55.6349
29-01-2018,2.6936,2.1163,1.42,55.9778
30-01-2018,2.7199,2.1243,1.42,57.2766
31-01-2018,2.705,2.1406,1.34,57.1957
01-02-2018,2.7896,2.1609,1.42,57.8349
02-02-2018,2.8411,2.1413,1.42,60.3309
05-02-2018,2.7056,2.0241,1.42,60.4092
06-02-2018,2.8016,2.1051,1.42,66.0719
07-02-2018,2.8359,2.1235,1.42,62.001
08-02-2018,2.824,2.1034,1.42,67.848
09-02-2018,2.8512,2.0732,1.42,71.7787
12-02-2018,2.8585,2.0753,1.42,69.8563
13-02-2018,2.8294,2.104,1.42,68.9688
14-02-2018,2.9022,2.1636,1.42,69.5242
15-02-2018,2.9095,2.1844,1.42,66.6769
16-02-2018,2.8749,2.1895,1.42,63.0303
19-02-2018,,,,63.0303
20-02-2018,2.8896,2.2187,1.42,60.2601
21-02-2018,2.95,2.2661,1.42,61.1605
22-02-2018,2.9207,2.246,1.42,61.1423
23-02-2018,2.866,2.238,1.42,64.6014
26-02-2018,2.8623,2.2219,1.42,63.7167
27-02-2018,2.8934,2.26,1.42,63.9312
28-02-2018,2.8606,2.25,1.35,62.9735
01-03-2018,2.8078,2.2117,1.42,63.6636
02-03-2018,2.8643,2.2418,1.42,65.3027
05-03-2018,2.8808,2.2378,1.42,64.7081
06-03-2018,2.8863,2.2499,1.42,63.5009
07-03-2018,2.8827,2.2519,1.42,63.3467
08-03-2018,2.8571,2.2498,1.42,61.5841
09-03-2018,2.8938,2.258,1.42,58.9669
12-03-2018,2.8681,2.262,1.42,58.2927
13-03-2018,2.8426,2.2539,1.42,55.0737
14-03-2018,2.817,2.258,1.42,57.8488
15-03-2018,2.828,2.2846,1.43,57.705
16-03-2018,2.8445,2.2909,1.43,59.0088
19-03-2018,2.8555,2.3075,1.43,59.9821
20-03-2018,2.8959,2.3448,1.44,57.8936
21-03-2018,2.883,2.3055,1.44,55.7212
22-03-2018,2.8244,2.2786,1.68,55.9292
23-03-2018,2.8135,2.2538,1.68,56.1683
26-03-2018,2.852,2.2704,1.68,54.5493
27-03-2018,2.7753,2.2641,1.68,56.2705
28-03-2018,2.7807,2.2842,1.68,58.3472
29-03-2018,2.7389,2.2661,1.68,58.5414
30-03-2018,,,1.67,58.5414
31-03-2018,,,,
02-04-2018,2.7298,2.2459,1.68,58.6648
03-04-2018,2.7753,2.2782,1.69,56.0226
04-04-2018,2.8027,2.2924,1.69,55.3496
05-04-2018,2.832,2.3026,1.69,53.722
06-04-2018,2.7735,2.2661,1.69,56.0682
09-04-2018,2.779,2.2783,1.69,52.5082
10-04-2018,2.8009,2.3069,1.69,51.4331
11-04-2018,2.7808,2.307,1.69,50.4997
12-04-2018,2.8358,2.348,1.69,51.4875
13-04-2018,2.8267,2.3566,1.69,51.1426
16-04-2018,2.8267,2.3773,1.69,49.741
17-04-2018,2.8285,2.394,1.69,48.3408
18-04-2018,2.8728,2.4293,1.69,50.0027
19-04-2018,2.9098,2.4275,1.69,51.0989
20-04-2018,2.9602,2.4573,1.7,52.7054
23-04-2018,2.9752,2.4764,1.7,52.79
24-04-2018,2.9995,2.4746,1.7,52.9989
25-04-2018,3.0259,2.4878,1.7,55.2013
26-04-2018,2.9809,2.4817,1.7,53.1378
27-04-2018,2.9568,2.4838,1.7,51.2666
30-04-2018,2.9531,2.4879,1.69,50.3548
01-05-2018,2.9644,2.5042,1.7,51.7834
02-05-2018,2.9663,2.4882,1.7,49.0506
03-05-2018,2.9458,2.4762,1.7,49.4334
04-05-2018,2.9497,2.4969,1.7,48.4818
07-05-2018,2.9497,2.497,1.7,48.0187
08-05-2018,2.976,2.5094,1.7,48.8187
09-05-2018,3.0042,2.53,1.7,49.3744
10-05-2018,2.9622,2.5302,1.7,47.8065
11-05-2018,2.9695,2.5349,1.7,47.0574
14-05-2018,3.0024,2.5475,1.7,48.3398
15-05-2018,3.0723,2.5745,1.7,52.6574
16-05-2018,3.0964,2.5851,1.7,55.1322
17-05-2018,3.1112,2.5647,1.7,54.1936
18-05-2018,3.0559,2.5467,1.7,53.2606
21-05-2018,3.0596,2.5656,1.7,53.0812
22-05-2018,3.0597,2.568,1.7,52.5716
23-05-2018,2.9935,2.5282,1.7,53.2687
24-05-2018,2.977,2.5081,1.7,52.1608
25-05-2018,2.9313,2.4758,1.7,54.095
28-05-2018,,,,54.095
29-05-2018,2.781,2.3191,1.7,62.9975
30-05-2018,2.855,2.4115,1.7,61.8624
31-05-2018,2.8586,2.4274,1.7,60.5438
01-06-2018,2.9022,2.4716,1.7,56.9385
04-06-2018,2.9424,2.5161,1.7,54.2952
05-06-2018,2.9277,2.4918,1.7,54.4626
06-06-2018,2.9717,2.5161,1.7,56.4419
07-06-2018,2.9204,2.4876,1.7,56.5817
08-06-2018,2.9461,2.4977,1.7,59.5738
11-06-2018,2.9516,2.5202,1.7,57.8304
12-06-2018,2.9608,2.5387,1.7,55.9633
13-06-2018,2.9663,2.5675,1.7,53.7911
14-06-2018,2.9351,2.5635,1.9,52.4959
15-06-2018,2.9205,2.5471,1.9,53.0803
18-06-2018,2.9169,2.5492,1.9,52.327
19-06-2018,2.8967,2.5452,1.91,52.4
20-06-2018,2.9389,2.5659,1.92,51.9226
21-06-2018,2.8967,2.5369,1.92,53.0869
22-06-2018,2.8949,2.5412,1.92,53.0257
25-06-2018,2.8803,2.5329,1.92,53.0406
26-06-2018,2.8766,2.5329,1.92,51.2968
27-06-2018,2.8256,2.504,1.91,53.0487
28-06-2018,2.8365,2.5101,1.91,52.131
29-06-2018,2.8601,2.5282,1.91,51.1681
30-06-2018,,,,
02-07-2018,2.8711,2.5485,1.91,50.2512
03-07-2018,2.8309,2.5242,1.91,51.2172
04-07-2018,,,,
05-07-2018,2.8291,2.5507,1.91,51.4624
06-07-2018,2.8217,2.5365,1.91,50.1345
09-07-2018,2.8564,2.559,1.91,49.6901
10-07-2018,2.8491,2.5693,1.91,49.8114
11-07-2018,2.8491,2.5776,1.91,50.4776
12-07-2018,2.8454,2.5859,1.91,48.5729
13-07-2018,2.8271,2.578,1.91,48.2815
16-07-2018,2.8582,2.5966,1.91,47.7875
17-07-2018,2.86,2.6154,1.91,46.6417
18-07-2018,2.8692,2.6093,1.91,45.2649
19-07-2018,2.838,2.5907,1.91,47.1125
20-07-2018,2.8931,2.5931,1.91,49.0476
23-07-2018,2.9541,2.6287,1.91,51.5057
24-07-2018,2.9486,2.6331,1.91,50.3082
25-07-2018,2.9746,2.6694,1.91,48.2909
26-07-2018,2.9764,2.6815,1.91,49.2705
27-07-2018,2.9542,2.6694,1.91,48.8313
30-07-2018,2.9728,2.6613,1.91,49.4151
31-07-2018,2.9598,2.6694,1.91,46.5038
01-08-2018,3.0064,2.6776,1.91,48.3833
02-08-2018,2.9859,2.6634,1.91,47.9971
03-08-2018,2.9488,2.6432,1.91,47.666
06-08-2018,2.9395,2.6452,1.91,46.8562
07-08-2018,2.973,2.6697,1.91,47.1489
08-08-2018,2.96,2.6677,1.91,46.8358
09-08-2018,2.9258,2.6452,1.91,47.3541
10-08-2018,2.8732,2.6042,1.91,50.6302
13-08-2018,2.8786,2.6124,1.91,50.7723
14-08-2018,2.8985,2.637,1.91,49.8427
15-08-2018,2.8623,2.6082,1.91,51.5202
16-08-2018,2.8659,2.6164,1.92,50.6087
17-08-2018,2.8605,2.6059,1.92,50.6949
20-08-2018,2.819,2.5851,1.92,50.9746
21-08-2018,2.8298,2.5954,1.92,50.3166
22-08-2018,2.8189,2.5912,1.92,49.6368
23-08-2018,2.8261,2.6162,1.92,49.1983
24-08-2018,2.8098,2.6202,1.92,49.1577
27-08-2018,2.8459,2.6412,1.92,49.3802
28-08-2018,2.8804,2.6654,1.92,49.9473
29-08-2018,2.884,2.6755,1.92,49.1
30-08-2018,2.855,2.6492,1.92,50.4093
31-08-2018,2.8604,2.6269,1.91,50.7097
03-09-2018,,,,
04-09-2018,2.8985,2.6533,1.92,49.5692
05-09-2018,2.9022,2.6493,1.92,48.3958
06-09-2018,2.8731,2.633,1.92,48.6547
07-09-2018,2.9388,2.7025,1.92,49.4302
10-09-2018,2.9314,2.7108,1.92,47.6915
11-09-2018,2.9755,2.7438,1.92,47.9734
12-09-2018,2.9626,2.7481,1.92,46.789
13-09-2018,2.97,2.7565,1.92,46.0558
14-09-2018,2.9959,2.7777,1.92,47.45
17-09-2018,2.9867,2.7779,1.92,46.8087
18-09-2018,3.0551,2.7988,1.92,47.9674
19-09-2018,3.0626,2.7907,1.92,48.7934
20-09-2018,3.0626,2.8034,1.92,49.3444
21-09-2018,3.0628,2.7999,1.92,48.8315
24-09-2018,3.0889,2.8169,1.93,48.3059
25-09-2018,3.0964,2.8391,1.93,49.3793
26-09-2018,3.048,2.8148,1.93,47.4395
27-09-2018,3.0518,2.8269,2.18,45.7079
28-09-2018,3.0612,2.8188,2.18,46.1634
30-09-2018,,,,
01-10-2018,3.0836,2.8189,2.18,44.2847
02-10-2018,3.0631,2.8108,2.18,45.3545
03-10-2018,3.1813,2.872,2.18,50.2064
04-10-2018,3.187,2.868,2.18,55.0667
05-10-2018,3.2328,2.885,2.18,55.1865
08-10-2018,,,,
09-10-2018,3.2063,2.8851,2.18,53.4469
10-10-2018,3.1629,2.8421,2.18,55.7
11-10-2018,3.1498,2.8484,2.18,56.0697
12-10-2018,3.1613,2.8528,2.18,54.3741
15-10-2018,3.1557,2.855,2.18,51.2463
16-10-2018,3.1633,2.8655,2.18,50.1799
17-10-2018,3.205,2.8885,2.19,48.9863
18-10-2018,3.1786,2.8741,2.19,52.635
19-10-2018,3.1921,2.9038,2.19,52.0433
22-10-2018,3.1978,2.9082,2.19,51.8496
23-10-2018,3.1676,2.879,2.2,55.0139
24-10-2018,3.1035,2.8305,2.2,57.693
25-10-2018,3.1167,2.8467,2.2,56.6997
26-10-2018,3.0755,2.8062,2.2,62.7013
29-10-2018,3.0849,2.8164,2.2,59.7688
30-10-2018,3.1227,2.8507,2.2,61.7929
31-10-2018,3.1435,2.8669,2.2,60.1285
01-11-2018,3.1303,2.8445,2.2,58.5415
02-11-2018,3.2121,2.9034,2.19,61.416
05-11-2018,3.2008,2.9075,2.2,59.897
06-11-2018,3.2276,2.9279,2.2,59.0075
07-11-2018,3.2355,2.9567,2.2,53.1086
08-11-2018,3.2373,2.965,2.2,51.5845
09-11-2018,3.1819,2.9241,2.19,53.5442
12-11-2018,,,,
13-11-2018,3.1397,2.8911,2.2,52.234
14-11-2018,3.125,2.8663,2.2,53.8998
15-11-2018,3.1103,2.8539,2.2,56.2239
16-11-2018,3.0628,2.7998,2.2,60.4328
19-11-2018,3.0628,2.7893,2.2,59.4651
20-11-2018,3.0628,2.8037,2.2,59.4874
21-11-2018,3.0627,2.8139,2.2,57.6452
22-11-2018,,,,
23-11-2018,3.039,2.8094,2.2,57.3123
26-11-2018,3.0535,2.8302,2.2,51.5345
27-11-2018,3.0572,2.8329,2.2,51.2362
28-11-2018,3.059,2.8086,2.2,50.7621
29-11-2018,3.0298,2.8086,2.2,50.9159
30-11-2018,2.9879,2.7865,2.2,52.4322
03-12-2018,2.9697,2.8211,2.19,50.3104
04-12-2018,2.9136,2.7947,2.2,53.8639
05-12-2018,2.9136,2.7947,2.2,
06-12-2018,2.8955,2.76,2.2,60.944
07-12-2018,2.845,2.7109,2.19,60.7438
10-12-2018,2.8575,2.7292,2.2,60.2587
11-12-2018,2.879,2.7641,2.19,58.7319
12-12-2018,2.9096,2.7723,2.19,58.2275
13-12-2018,2.9131,2.762,2.19,55.7492
14-12-2018,2.8895,2.733,2.19,56.1275
17-12-2018,2.857,2.6916,2.2,55.4075
18-12-2018,2.8175,2.6439,2.2,59.3962
19-12-2018,2.7548,2.6458,2.2,59.009
20-12-2018,2.8065,2.6706,2.4,58.762
21-12-2018,2.7902,2.6389,2.4,61.6148
24-12-2018,2.7383,2.5593,2.4,66.0443
25-12-2018,,,,
26-12-2018,2.8079,2.615,2.4,63.8872
27-12-2018,2.7666,2.5625,2.4,68.3371
28-12-2018,2.7182,2.5161,2.4,66.6613
31-12-2018,2.6842,2.4878,2.4,66.5828
01-01-2019,,,,
02-01-2019,2.6204,2.4676,2.4,62.8045
03-01-2019,2.5535,2.3786,2.4,65.7852
04-01-2019,2.6677,2.4937,2.4,65.8207
07-01-2019,2.696,2.5406,2.4,60.8802
08-01-2019,2.728,2.5855,2.4,59.045
09-01-2019,2.71,2.5529,2.4,57.0177
10-01-2019,2.7421,2.5755,2.4,56.6493
11-01-2019,2.7007,2.5408,2.4,55.9434
14-01-2019,2.7024,2.5347,2.4,55.3414
15-01-2019,2.7112,2.5347,2.4,53.0115
16-01-2019,2.7218,2.5409,2.4,51.9493
17-01-2019,2.7504,2.5637,2.4,53.4391
18-01-2019,2.7842,2.6139,2.4,53.7818
21-01-2019,,,,
22-01-2019,2.7392,2.5869,2.4,54.6405
23-01-2019,2.7409,2.5829,2.4,54.1942
