Dates,USGGT10Y,USGG10YR,TIP US,VIX,FED_RATE,INFL_EXP
09-03-2016,0.39,1.876,87.00986481,18.34,0.36,1.5046
10-03-2016,0.45,1.9323,86.70814514,18.05,0.36,1.4981
11-03-2016,0.44,1.9839,86.67724609,16.5,0.36,1.5486
14-03-2016,0.45,1.9592,86.57666779,16.92,0.36,1.5292
15-03-2016,0.47,1.9699,86.40644073,16.84,0.37,1.5085
16-03-2016,0.36,1.9081,87.32701874,14.99,0.37,1.5914
17-03-2016,0.34,1.8958,87.520401,14.44,0.37,1.5884
18-03-2016,0.27,1.8732,87.81434631,14.02,0.37,1.6175
21-03-2016,0.28,1.9155,87.83757019,13.79,0.37,1.654
22-03-2016,0.31,1.9403,87.61326599,14.17,0.37,1.6337
23-03-2016,0.3,1.8786,87.70606995,14.94,0.37,1.5907
24-03-2016,0.34,1.9,87.50496674,14.74,0.37,1.5775
25-03-2016,,1.9,,,0.37,1.5775
28-03-2016,0.33,1.886,87.61326599,15.24,0.37,1.5611
29-03-2016,0.2,1.8035,88.5337677,13.82,0.37,1.6207
30-03-2016,0.18,1.8228,88.58792877,13.56,0.37,1.6625
31-03-2016,0.16,1.7687,88.68073273,13.95,0.25,1.6301
01-04-2016,0.17,1.7705,88.75035858,13.1,0.37,1.6362
04-04-2016,0.14,1.7618,88.85864258,14.12,0.37,1.6398
05-04-2016,0.14,1.7201,88.95149994,15.42,0.37,1.5963
06-04-2016,0.17,1.7549,88.71943665,14.09,0.37,1.6108
07-04-2016,0.12,1.6889,89.02887726,16.16,0.37,1.5844
08-04-2016,0.14,1.7167,88.85092163,15.36,0.37,1.5959
11-04-2016,0.17,1.7254,88.62662506,16.26,0.37,1.5733
12-04-2016,0.22,1.7761,88.2552948,14.85,0.37,1.5732
13-04-2016,0.21,1.7639,88.33261108,13.84,0.37,1.5702
14-04-2016,0.24,1.7919,88.12378693,13.72,0.37,1.5639
15-04-2016,0.2,1.7518,88.44094849,13.62,0.37,1.5585
18-04-2016,0.21,1.7711,88.42546082,13.35,0.37,1.5768
19-04-2016,0.19,1.7851,88.5802002,13.24,0.37,1.6199
20-04-2016,0.23,1.845,88.2088623,13.28,0.37,1.6272
21-04-2016,0.24,1.861,88.10057831,13.95,0.37,1.6444
22-04-2016,0.25,1.8878,88.04642487,13.22,0.37,1.6524
25-04-2016,0.26,1.9128,87.94586945,14.08,0.37,1.6591
26-04-2016,0.27,1.9271,87.90720367,13.96,0.37,1.6824
27-04-2016,0.19,1.8508,88.44094849,13.77,0.37,1.6857
28-04-2016,0.12,1.8243,88.90505981,15.22,0.37,1.7198
29-04-2016,0.12,1.8333,88.86641693,15.7,0.3,1.7079
02-05-2016,0.2,1.8723,88.57249451,14.68,0.37,1.6873
03-05-2016,0.17,1.7963,88.6111145,15.6,0.37,1.6478
04-05-2016,0.16,1.7752,88.7117157,16.05,0.37,1.634
05-05-2016,0.13,1.7453,88.99790192,15.91,0.37,1.6351
06-05-2016,0.18,1.7789,88.68849182,14.72,0.37,1.6182
09-05-2016,0.18,1.7507,88.74263763,14.57,0.37,1.6013
10-05-2016,0.15,1.7613,89.01338196,13.63,0.37,1.6328
11-05-2016,0.14,1.7367,88.99790192,14.69,0.37,1.6179
12-05-2016,0.15,1.7516,88.93601227,14.41,0.37,1.6302
13-05-2016,0.13,1.7001,89.1526413,15.04,0.37,1.6135
16-05-2016,0.15,1.7533,89.05200958,14.68,0.37,1.6354
17-05-2016,0.15,1.7723,89.11393738,15.57,0.37,1.6502
18-05-2016,0.26,1.8538,88.34037781,15.95,0.37,1.6442
19-05-2016,0.29,1.8487,88.30171204,16.33,0.37,1.6149
20-05-2016,0.29,1.8384,88.2552948,15.2,0.37,1.6017
23-05-2016,0.3,1.835,88.30171204,15.82,0.37,1.587
24-05-2016,0.31,1.8629,88.2166214,14.42,0.37,1.5996
25-05-2016,0.29,1.8664,88.28623199,13.9,0.37,1.6221
26-05-2016,0.25,1.8282,88.54149628,13.43,0.37,1.6114
27-05-2016,0.27,1.851,88.42546082,13.12,0.37,1.6174
30-05-2016,,1.851,,,,1.6178
31-05-2016,0.3,1.8458,88.29399109,14.19,0.29,1.5797
01-06-2016,0.31,1.8354,88.15935516,14.2,0.37,1.576
02-06-2016,0.27,1.7989,88.46109009,13.63,0.37,1.5763
03-06-2016,0.19,1.7004,89.03373718,13.47,0.37,1.5491
06-06-2016,0.19,1.7367,89.13434601,13.65,0.37,1.5824
07-06-2016,0.15,1.7177,89.37419891,14.05,0.37,1.6003
08-06-2016,0.12,1.7022,89.58314514,14.08,0.37,1.6141
09-06-2016,0.12,1.6867,89.61407471,14.64,0.37,1.5881
10-06-2016,0.12,1.6404,89.61407471,17.03,0.37,1.5554
13-06-2016,0.15,1.6096,89.49803162,20.97,0.37,1.5074
14-06-2016,0.17,1.613,89.27362823,20.5,0.37,1.4773
15-06-2016,0.13,1.572,89.69148254,20.14,0.37,1.5014
16-06-2016,0.15,1.5788,89.51348114,19.37,0.38,1.4622
17-06-2016,0.2,1.6078,89.28907776,19.41,0.38,1.4602
20-06-2016,0.24,1.6886,89.03373718,18.37,0.38,1.474
21-06-2016,0.28,1.7059,88.76288605,18.48,0.38,1.4631
22-06-2016,0.25,1.6852,89.00280762,21.17,0.38,1.4852
23-06-2016,0.24,1.7458,89.03373718,17.25,0.39,1.5491
24-06-2016,0.15,1.5599,89.59089661,25.76,0.4,1.4594
27-06-2016,0.12,1.4377,89.8539505,23.85,0.41,1.373
28-06-2016,0.09,1.4664,90.16344452,18.75,0.41,1.4012
29-06-2016,0.1,1.5155,90.10929108,16.64,0.41,1.4397
30-06-2016,0.09,1.4697,90.27952576,15.63,0.3,1.4379
01-07-2016,0.03,1.4441,90.98059845,14.77,0.41,1.4675
04-07-2016,,1.4441,,,,1.4675
05-07-2016,-0.03,1.375,91.12826538,15.58,0.4,1.4366
06-07-2016,-0.05,1.3682,91.3458786,14.96,0.4,1.4689
07-07-2016,-0.03,1.385,91.15935516,14.76,0.4,1.459
08-07-2016,-0.06,1.3579,91.36142731,13.2,0.4,1.4542
11-07-2016,0.01,1.4303,90.91844177,13.54,0.4,1.4568
12-07-2016,0.07,1.51,90.61528778,13.55,0.4,1.491
13-07-2016,0.03,1.4743,90.8095932,13.04,0.4,1.4754
14-07-2016,0.08,1.5356,90.57646179,12.82,0.4,1.4879
15-07-2016,0.11,1.5509,90.47540283,12.67,0.4,1.5007
18-07-2016,0.1,1.5818,90.41323853,12.44,0.4,1.5092
19-07-2016,0.12,1.5526,90.42097473,11.97,0.4,1.4788
20-07-2016,0.13,1.5801,90.25779724,11.77,0.4,1.4859
21-07-2016,0.05,1.556,90.29666138,12.74,0.4,1.4646
22-07-2016,0.06,1.5663,90.21894073,12.02,0.4,1.5145
25-07-2016,0.08,1.5731,90.02461243,12.87,0.4,1.4966
26-07-2016,0.07,1.5611,90.18008423,13.05,0.4,1.502
27-07-2016,0.03,1.4976,90.5298233,12.83,0.4,1.4943
28-07-2016,0,1.5044,90.65415955,12.72,0.4,1.5202
29-07-2016,-0.03,1.4531,90.85627747,11.87,0.3,1.4903
01-08-2016,0.05,1.5214,90.31863403,12.44,0.4,1.4638
02-08-2016,0.11,1.5558,89.87387085,13.37,0.4,1.4399
03-08-2016,0.09,1.542,90.1313324,12.86,0.4,1.4613
04-08-2016,0.04,1.5008,90.50592804,12.42,0.4,1.4763
05-08-2016,0.09,1.5885,90.28744507,11.39,0.4,1.509
08-08-2016,0.08,1.592,90.34986115,11.5,0.4,1.5093
09-08-2016,0.06,1.547,90.56830597,11.66,0.4,1.4908
10-08-2016,0.06,1.5074,90.59173584,12.05,0.4,1.4591
11-08-2016,0.1,1.5593,90.34986115,11.68,0.4,1.4719
12-08-2016,0.07,1.5135,90.58390045,11.55,0.4,1.4554
15-08-2016,0.1,1.5576,90.34986115,11.81,0.4,1.4623
16-08-2016,0.13,1.5746,90.22499084,12.64,0.4,1.4564
17-08-2016,0.09,1.5491,90.49811554,12.19,0.4,1.476
18-08-2016,0.06,1.5356,90.65414429,11.43,0.4,1.4857
19-08-2016,0.1,1.5781,90.50592804,11.34,0.4,1.4948
22-08-2016,0.08,1.5424,90.69316864,12.27,0.4,1.4808
23-08-2016,0.07,1.5458,90.81799316,12.38,0.4,1.4925
24-08-2016,0.08,1.5611,90.67758179,13.45,0.4,1.4917
25-08-2016,0.09,1.5731,90.63076019,13.63,0.4,1.5017
26-08-2016,0.15,1.6296,90.27958679,13.65,0.4,1.4871
29-08-2016,0.11,1.5595,90.60736084,12.94,0.4,1.4691
30-08-2016,0.11,1.5663,90.52929688,13.12,0.4,1.464
31-08-2016,0.11,1.58,90.54488373,13.42,0.3,1.4694
01-09-2016,0.12,1.5681,90.62167358,13.48,0.4,1.4674
02-09-2016,0.13,1.6024,90.51982117,11.98,0.4,1.4846
05-09-2016,,1.6024,,,,1.485
06-09-2016,0.06,1.534,90.95056915,12.02,0.4,1.496
07-09-2016,0.03,1.5391,91.0680542,11.94,0.4,1.5158
08-09-2016,0.09,1.599,90.74697113,12.51,0.4,1.5346
09-09-2016,0.17,1.6749,90.12046814,17.5,0.4,1.5132
12-09-2016,0.17,1.6629,90.15176392,15.16,0.4,1.5103
13-09-2016,0.24,1.7271,89.75240326,17.85,0.4,1.5025
14-09-2016,0.21,1.6976,89.89336395,18.14,0.4,1.4964
15-09-2016,0.22,1.6907,89.86989594,16.3,0.4,1.5044
16-09-2016,0.19,1.6926,90.01864624,15.37,0.4,1.5219
19-09-2016,0.2,1.7118,89.90898895,15.53,0.4,1.5141
20-09-2016,0.2,1.6892,89.89336395,15.92,0.4,1.5044
21-09-2016,0.15,1.6511,90.31623077,13.3,0.4,1.5238
22-09-2016,0.08,1.6183,90.76263428,12.02,0.4,1.5656
23-09-2016,0.05,1.6184,91.01320648,12.29,0.4,1.5829
26-09-2016,0.05,1.5839,91.05236053,14.5,0.4,1.5579
27-09-2016,0.04,1.5564,91.1306839,13.1,0.4,1.5417
28-09-2016,0.01,1.5719,91.24034882,12.39,0.4,1.5766
29-09-2016,0.02,1.5599,91.22462463,14.02,0.4,1.5599
30-09-2016,0,1.5944,91.22462463,13.29,0.29,1.6101
03-10-2016,0,1.6221,91.13850403,13.57,0.4,1.6345
04-10-2016,0.07,1.6864,90.69213104,13.63,0.4,1.6176
05-10-2016,0.1,1.7021,90.54335022,12.99,0.4,1.635
06-10-2016,0.11,1.7372,90.59034729,12.84,0.4,1.6548
07-10-2016,0.1,1.7181,90.5668335,13.48,0.4,1.6414
10-10-2016,,1.7181,90.44152069,13.38,,1.6414
11-10-2016,0.13,1.7638,90.3710556,15.36,0.41,1.6462
12-10-2016,0.15,1.7692,90.33973694,15.91,0.41,1.6467
13-10-2016,0.12,1.7411,90.48069,16.69,0.41,1.6383
14-10-2016,0.13,1.7977,90.39453888,16.12,0.41,1.6756
17-10-2016,0.09,1.766,90.80175781,16.21,0.41,1.697
18-10-2016,0.09,1.7379,90.85658264,15.28,0.41,1.6814
19-10-2016,0.08,1.7432,90.98186493,14.41,0.41,1.6951
20-10-2016,0.08,1.7556,90.84091187,13.75,0.41,1.6887
21-10-2016,0.07,1.7347,90.94274902,13.34,0.41,1.6819
24-10-2016,0.11,1.7647,90.80175781,13.02,0.41,1.691
25-10-2016,0.07,1.756,90.94274902,13.46,0.41,1.7064
26-10-2016,0.08,1.7931,90.84875488,14.24,0.41,1.7335
27-10-2016,0.13,1.8536,90.45716858,15.36,0.41,1.7307
28-10-2016,0.13,1.8468,90.55900574,16.19,0.41,1.7384
31-10-2016,0.11,1.8255,90.73127747,17.06,0.31,1.7309
01-11-2016,0.11,1.8274,90.73912811,18.56,0.41,1.7421
02-11-2016,0.11,1.8025,90.77828217,19.32,0.41,1.7128
03-11-2016,0.14,1.8115,90.51982117,22.08,0.41,1.6898
04-11-2016,0.11,1.7762,90.75481415,22.51,0.41,1.6861
07-11-2016,0.12,1.8261,90.70781708,18.71,0.41,1.7267
08-11-2016,0.15,1.8547,90.55114746,18.74,0.41,1.7351
09-11-2016,0.25,2.0571,89.87769318,14.38,0.41,1.8474
10-11-2016,0.27,2.1501,89.72106171,14.74,0.41,1.9098
11-11-2016,,2.1501,89.47046661,14.17,,1.9098
14-11-2016,0.4,2.2614,88.78134918,14.48,0.41,1.8711
15-11-2016,0.41,2.2189,88.83614349,13.37,0.41,1.8559
16-11-2016,0.39,2.2225,89.02410889,13.72,0.41,1.8757
17-11-2016,0.42,2.3026,88.87532043,13.35,0.41,1.923
18-11-2016,0.44,2.3548,88.74217987,12.85,0.41,1.9456
21-11-2016,0.42,2.3154,88.9536438,12.42,0.41,1.9488
22-11-2016,0.41,2.3119,89.03192902,12.41,0.41,1.9496
23-11-2016,0.44,2.3498,88.73433685,12.43,0.41,1.9496
24-11-2016,,2.3498,,,,1.9492
25-11-2016,0.47,2.3572,88.58557892,12.34,0.41,1.9324
28-11-2016,0.47,2.3124,88.71872711,13.15,0.41,1.8847
29-11-2016,0.44,2.291,88.80484772,12.9,0.41,1.8919
30-11-2016,0.43,2.3809,88.85182953,13.33,0.31,1.9753
01-12-2016,0.48,2.4481,88.59596252,14.07,0.41,1.9982
02-12-2016,0.49,2.3831,88.64308167,14.12,0.41,1.9417
05-12-2016,0.45,2.3941,88.76860809,12.14,0.41,1.9634
06-12-2016,0.44,2.3887,88.94129181,11.79,0.41,1.9923
07-12-2016,0.42,2.3401,89.01976013,12.22,0.41,1.9679
08-12-2016,0.45,2.4071,88.93344879,12.64,0.41,2.0006
09-12-2016,0.51,2.4675,88.52536011,11.75,0.41,2.0034
12-12-2016,0.51,2.4712,88.50963593,12.64,0.41,2.0093
13-12-2016,0.53,2.4713,88.478302,12.72,0.41,1.9903
14-12-2016,0.6,2.5707,87.77977753,13.19,0.41,1.9698
15-12-2016,0.7,2.5967,87.23045349,12.79,0.66,1.9191
16-12-2016,0.74,2.5916,87.18332672,12.2,0.66,1.8866
19-12-2016,0.68,2.5382,87.54436493,11.71,0.66,1.8879
20-12-2016,0.67,2.5586,87.63067627,11.45,0.66,1.9349
21-12-2016,0.64,2.5348,87.85041809,11.27,0.66,1.9351
22-12-2016,0.6,2.5515,88.12512207,11.43,0.66,1.9809
23-12-2016,0.58,2.5373,88.22710419,11.44,0.66,1.9954
26-12-2016,,2.5373,,,,1.9934
27-12-2016,0.58,2.5596,88.18787384,11.99,0.66,2.0135
28-12-2016,0.56,2.508,88.41546631,12.95,0.66,1.9809
29-12-2016,0.55,2.475,88.52536011,13.37,0.66,1.9629
30-12-2016,0.5,2.4443,88.81568909,14.04,0.55,1.9714
02-01-2017,,2.4443,,,,1.9714
03-01-2017,0.47,2.4444,88.90208435,12.85,0.66,1.9983
04-01-2017,0.47,2.439,89.09822083,11.85,0.66,2.0046
05-01-2017,0.42,2.3443,89.40429688,11.67,0.66,1.9722
06-01-2017,0.46,2.4193,89.0355072,11.32,0.66,1.9856
09-01-2017,0.43,2.3647,89.17675018,11.56,0.66,1.9685
10-01-2017,0.43,2.3757,89.24737549,11.49,0.66,1.9795
11-01-2017,0.39,2.3721,89.5298996,11.26,0.66,1.9996
12-01-2017,0.38,2.3631,89.60836792,11.54,0.66,1.9991
13-01-2017,0.41,2.3964,89.45143127,11.23,0.66,2.0102
16-01-2017,,2.3964,,,,2.0092
17-01-2017,0.36,2.3253,89.73392487,11.87,0.66,1.9989
18-01-2017,0.42,2.4296,89.29444885,12.48,0.66,2.023
19-01-2017,0.43,2.4739,89.22381592,12.78,0.66,2.0671
20-01-2017,0.44,2.4668,89.23952484,11.54,0.66,2.0366
23-01-2017,0.39,2.3971,89.60049438,11.77,0.66,2.0186
24-01-2017,0.41,2.4652,89.45143127,11.07,0.66,2.0515
25-01-2017,0.45,2.5116,89.161026,10.81,0.66,2.0677
26-01-2017,0.43,2.5043,89.29444885,10.63,0.66,2.0765
27-01-2017,0.41,2.4843,89.44358063,10.58,0.66,2.0734
30-01-2017,0.42,2.4881,89.4200058,11.88,0.66,2.0675
31-01-2017,0.4,2.4531,89.60836792,11.99,0.56,2.0594
01-02-2017,0.43,2.4699,89.4200058,11.81,0.66,2.0488
02-02-2017,0.43,2.4737,89.4278717,11.93,0.66,2.0567
03-02-2017,0.44,2.4648,89.33368683,10.97,0.66,2.0457
06-02-2017,0.4,2.4077,89.55344391,11.37,0.66,2.0228
07-02-2017,0.4,2.3931,89.51417542,11.29,0.66,1.9957
08-02-2017,0.38,2.3363,89.72608948,11.45,0.66,1.9822
09-02-2017,0.41,2.3948,89.55344391,10.88,0.66,2.0047
10-02-2017,0.4,2.4073,89.62408447,10.85,0.66,2.0171
13-02-2017,0.43,2.4358,89.48281097,11.07,0.66,2.0146
14-02-2017,0.46,2.4698,89.2709198,10.74,0.66,2.0236
15-02-2017,0.45,2.4932,89.38859558,11.97,0.66,2.0603
16-02-2017,0.43,2.4467,89.38859558,11.76,0.66,2.0246
17-02-2017,0.41,2.4147,89.59265137,11.49,0.66,2.0176
20-02-2017,,2.4147,,,,2.0176
21-02-2017,0.4,2.429,89.58482361,11.57,0.66,2.0347
22-02-2017,0.38,2.4129,89.74962616,11.74,0.66,2.0453
23-02-2017,0.35,2.372,89.96152496,11.71,0.66,2.0389
24-02-2017,0.31,2.3117,90.22048187,11.47,0.66,2.0123
27-02-2017,0.35,2.365,89.97723389,12.09,0.66,2.0251
28-02-2017,0.34,2.3899,89.97723389,12.92,0.57,2.0122
01-03-2017,0.43,2.4526,89.43571472,12.54,0.66,2.0336
02-03-2017,0.48,2.4779,89.15322113,11.81,0.66,2.0211
03-03-2017,0.45,2.478,89.35723877,10.96,0.66,2.044
06-03-2017,0.48,2.4997,89.26305389,11.24,0.66,2.0278
07-03-2017,0.49,2.5179,89.10612488,11.45,0.66,2.0324
08-03-2017,0.56,2.5597,88.72154236,11.86,0.66,2.0115
09-03-2017,0.6,2.6053,88.48609924,12.3,0.66,2.0137
10-03-2017,0.57,2.5745,88.65091705,11.66,0.66,2.0162
13-03-2017,0.61,2.6258,88.44684601,11.35,0.66,2.0182
14-03-2017,0.61,2.6002,88.38409424,12.3,0.66,1.9955
15-03-2017,0.5,2.493,89.18457031,11.63,0.66,2.0217
16-03-2017,0.51,2.5402,89.12177277,11.21,0.91,2.0283
17-03-2017,0.49,2.5005,89.31797791,11.28,0.91,2.02
20-03-2017,0.47,2.4607,89.45143127,11.34,0.91,2.0105
21-03-2017,0.45,2.4175,89.51417542,12.47,0.91,1.9849
22-03-2017,0.43,2.405,89.6632843,12.81,0.91,1.9784
23-03-2017,0.46,2.4194,89.56132507,13.12,0.91,1.9683
24-03-2017,0.42,2.4123,89.82024384,12.96,0.91,1.9837
27-03-2017,0.41,2.3782,89.99292755,12.5,0.91,1.974
28-03-2017,0.45,2.4178,89.69467163,11.53,0.91,1.974
29-03-2017,0.41,2.3765,89.93009186,11.42,0.91,1.9751
30-03-2017,0.46,2.4197,89.71037292,11.54,0.91,1.9738
31-03-2017,0.43,2.3874,89.97723389,12.37,0.82,1.9848
03-04-2017,0.39,2.3193,90.19332886,12.38,0.91,1.9663
04-04-2017,0.4,2.3605,90.09117889,11.79,0.91,1.9637
05-04-2017,0.37,2.3354,90.26405334,12.89,0.91,1.9707
06-04-2017,0.39,2.3408,90.21689606,12.39,0.91,1.9545
07-04-2017,0.44,2.3822,89.86328888,12.87,0.91,1.9488
10-04-2017,0.44,2.3661,89.91043091,14.05,0.91,1.9335
11-04-2017,0.41,2.2962,90.08331299,15.07,0.91,1.9045
12-04-2017,0.38,2.2392,90.42124176,15.77,0.91,1.919
13-04-2017,0.32,2.2374,90.55482483,15.96,0.91,1.9256
14-04-2017,,2.2374,,,0.91,1.9256
17-04-2017,0.38,2.2498,90.34262848,14.66,0.91,1.8921
18-04-2017,0.33,2.1682,90.53910065,14.42,0.91,1.8619
19-04-2017,0.36,2.2143,90.3740921,14.93,0.91,1.8592
20-04-2017,0.39,2.232,90.2797699,14.15,0.91,1.869
21-04-2017,0.4,2.248,90.15402985,14.63,0.91,1.8554
24-04-2017,0.41,2.273,90.13046265,10.84,0.91,1.8842
25-04-2017,0.44,2.3322,89.98117065,10.76,0.91,1.9187
26-04-2017,0.42,2.3035,90.1697464,10.85,0.91,1.913
27-04-2017,0.39,2.2946,90.24835205,10.36,0.91,1.9243
28-04-2017,0.37,2.2802,90.38195801,10.82,0.83,1.9209
01-05-2017,0.41,2.318,90.07784271,10.11,0.91,1.925
02-05-2017,0.41,2.2803,90.07784271,10.59,0.91,1.8926
03-05-2017,0.46,2.318,89.88092041,10.68,0.91,1.8834
04-05-2017,0.5,2.3541,89.54218292,10.46,0.91,1.8656
05-05-2017,0.5,2.3487,89.61306,10.57,0.91,1.8693
08-05-2017,0.53,2.3868,89.26639557,9.77,0.91,1.8669
09-05-2017,0.56,2.3977,89.18762207,9.96,0.91,1.8578
10-05-2017,0.56,2.4141,89.21916199,10.21,0.91,1.8737
11-05-2017,0.51,2.3874,89.48698425,10.6,0.91,1.9092
12-05-2017,0.49,2.3257,89.62878418,10.4,0.91,1.865
15-05-2017,0.52,2.3433,89.39246368,10.42,0.91,1.85
16-05-2017,0.51,2.3257,89.45548248,10.65,0.91,1.8393
17-05-2017,0.44,2.2243,89.97544098,15.59,0.91,1.81
18-05-2017,0.43,2.2294,90.11724091,14.66,0.91,1.8323
19-05-2017,0.41,2.2346,90.27475739,12.04,0.91,1.8483
22-05-2017,0.43,2.2537,90.13299561,10.93,0.91,1.8465
23-05-2017,0.46,2.2799,89.99906921,10.72,0.91,1.8556
24-05-2017,0.45,2.2502,90.05419159,10.02,0.91,1.8313
25-05-2017,0.45,2.2554,89.91241455,9.99,0.91,1.8258
26-05-2017,0.44,2.2465,90.12515259,9.81,0.91,1.83
29-05-2017,,2.2465,,,,1.8308
30-05-2017,0.4,2.2098,90.32206726,10.38,0.91,1.8322
31-05-2017,0.4,2.2028,90.34567261,10.41,0.83,1.8362
01-06-2017,0.4,2.2114,90.30467224,9.89,0.91,1.8389
02-06-2017,0.36,2.1591,90.66783905,9.75,0.91,1.8182
05-06-2017,0.39,2.1817,90.4309845,10.07,0.91,1.8154
06-06-2017,0.37,2.1451,90.53362274,10.45,0.91,1.7977
07-06-2017,0.4,2.1729,90.32044983,10.39,0.91,1.7958
08-06-2017,0.41,2.1885,90.22570038,10.16,0.91,1.8003
09-06-2017,0.43,2.2005,90.14671326,10.7,0.91,1.8015
12-06-2017,0.46,2.2145,89.95722961,11.46,0.91,1.7757
13-06-2017,0.46,2.2109,90.10726166,10.42,0.91,1.7783
14-06-2017,0.44,2.1256,90.12307739,10.64,0.91,1.7239
15-06-2017,0.49,2.1637,89.68089294,10.9,1.16,1.6871
16-06-2017,0.49,2.1514,89.75981903,10.38,1.16,1.6816
19-06-2017,0.52,2.1879,89.65719604,10.37,1.16,1.6868
20-06-2017,0.5,2.1565,89.75192261,10.86,1.16,1.6705
21-06-2017,0.5,2.1634,89.89406586,10.75,1.16,1.6728
22-06-2017,0.46,2.1477,90.18623352,10.48,1.16,1.7042
23-06-2017,0.45,2.1423,90.25726318,10.02,1.16,1.71
26-06-2017,0.43,2.137,90.39939117,9.9,1.16,1.7184
27-06-2017,0.5,2.2051,89.9730072,11.06,1.16,1.7225
28-06-2017,0.49,2.2279,90.04408264,10.03,1.16,1.7493
29-06-2017,0.55,2.2666,89.68876648,11.44,1.16,1.7422
30-06-2017,0.58,2.3037,89.56241608,11.18,1.06,1.7369
03-07-2017,0.6,2.3499,89.39779663,11.22,1.16,1.7643
04-07-2017,,2.3499,,,,1.7647
05-07-2017,0.58,2.3232,89.53237152,11.07,1.16,1.7696
06-07-2017,0.61,2.3659,89.30281067,12.54,1.16,1.7691
07-07-2017,0.66,2.3856,89.0256958,11.19,1.16,1.7515
10-07-2017,0.66,2.373,88.98614502,11.11,1.16,1.7295
11-07-2017,0.62,2.3605,89.27111053,10.89,1.16,1.7539
12-07-2017,0.57,2.3177,89.53237152,10.3,1.16,1.7603
13-07-2017,0.58,2.3444,89.50071716,9.9,1.16,1.7753
14-07-2017,0.57,2.3319,89.4927597,9.51,1.16,1.7713
17-07-2017,0.54,2.3141,89.67488861,9.82,1.16,1.7772
18-07-2017,0.51,2.259,89.92816162,9.89,1.16,1.7691
19-07-2017,0.51,2.2696,89.99940491,9.79,1.16,1.7754
20-07-2017,0.5,2.2589,89.77777863,9.58,1.16,1.7355
21-07-2017,0.48,2.2375,89.91234589,9.36,1.16,1.7597
24-07-2017,0.48,2.2552,89.91234589,9.43,1.16,1.783
25-07-2017,0.52,2.3354,89.56402588,9.43,1.16,1.8105
26-07-2017,0.49,2.2872,89.82524872,9.6,1.16,1.8044
27-07-2017,0.49,2.3103,89.76193237,10.11,1.16,1.8221
28-07-2017,0.47,2.2889,89.97569275,10.29,1.16,1.8231
31-07-2017,0.48,2.2942,89.97569275,10.26,1.07,1.8187
01-08-2017,0.47,2.2532,90.0526123,10.09,1.16,1.7939
02-08-2017,0.48,2.271,90.00498962,10.28,1.16,1.7922
03-08-2017,0.46,2.2212,90.25087738,10.44,1.16,1.7747
04-08-2017,0.47,2.262,90.12398529,10.03,1.16,1.7972
07-08-2017,0.46,2.253,90.2270813,9.93,1.16,1.8065
08-08-2017,0.46,2.2619,90.29055786,10.96,1.16,1.8262
09-08-2017,0.42,2.2476,90.4571228,11.11,1.16,1.8277
10-08-2017,0.4,2.1975,90.68712616,16.04,1.16,1.815
11-08-2017,0.4,2.1888,90.6315918,15.51,1.16,1.7958
14-08-2017,0.45,2.2185,90.27468109,12.33,1.16,1.7762
15-08-2017,0.49,2.2728,90.00498962,12.04,1.16,1.7876
16-08-2017,0.45,2.222,90.16362762,11.74,1.16,1.7837
17-08-2017,0.42,2.1853,90.38572693,15.55,1.16,1.7664
18-08-2017,0.43,2.1939,90.40158081,14.26,1.16,1.767
21-08-2017,0.43,2.1817,90.43331909,13.19,1.16,1.7628
22-08-2017,0.45,2.2131,90.32221985,11.35,1.16,1.7744
23-08-2017,0.42,2.166,90.56813812,12.25,1.16,1.762
24-08-2017,0.44,2.1939,90.33811951,12.23,1.16,1.762
25-08-2017,0.42,2.1659,90.48883057,11.28,1.16,1.755
28-08-2017,0.41,2.1571,90.56020355,11.32,1.16,1.7588
29-08-2017,0.39,2.1292,90.70292664,11.7,1.16,1.7523
30-08-2017,0.39,2.1309,90.67916107,11.22,1.16,1.7604
31-08-2017,0.36,2.117,90.90920258,10.59,1.07,1.7731
01-09-2017,0.37,2.1657,90.70015717,10.13,1.16,1.7936
04-09-2017,,2.1657,,,,1.794
05-09-2017,0.3,2.0596,91.28829193,12.23,1.16,1.7787
06-09-2017,0.32,2.1046,91.17704773,11.63,1.16,1.7953
07-09-2017,0.26,2.0387,91.55852509,11.55,1.16,1.7931
08-09-2017,0.25,2.0507,91.57439423,12.12,1.16,1.8084
11-09-2017,0.31,2.1306,91.22472382,10.73,1.16,1.8354
12-09-2017,0.33,2.1672,91.07368469,10.58,1.16,1.8452
13-09-2017,0.35,2.1883,90.90679169,10.5,1.16,1.8497
14-09-2017,0.35,2.1847,91.04986572,10.44,1.16,1.8555
15-09-2017,0.35,2.2023,91.0021286,10.17,1.16,1.8605
18-09-2017,0.36,2.2287,90.9624176,10.15,1.16,1.8781
19-09-2017,0.37,2.2446,90.85909271,10.18,1.16,1.8782
20-09-2017,0.43,2.2676,90.60482788,9.78,1.16,1.8536
21-09-2017,0.44,2.2765,90.39810944,9.67,1.16,1.8384
22-09-2017,0.42,2.2499,90.62863922,9.59,1.16,1.8526
25-09-2017,0.38,2.2198,90.88296509,10.21,1.16,1.8449
26-09-2017,0.4,2.2357,90.81145477,10.17,1.16,1.8465
27-09-2017,0.44,2.3103,90.53327179,9.87,1.16,1.8726
